id,title,description_snippet,source_name,published_at,query_player,primary_label,secondary_labels,confidence_score,confidence_note,detected_players,is_lotte_related,event_summary,key_players,lotte_stance,player_stance,game_ref,game_context
1377,"롯데 손호영, 허벅지 부상으로 1군 제외…SSG 전영준, 허리 염좌로 이탈","대신 외야수 김한홀을 등록했다. 롯데 관계자는 ""손호영이 지난 23일 사직 두산 베어스전에서 주루 도중 왼쪽 햄스트링(허벅지 뒤 근육)에 통증을 느꼈다""며 ""정밀검사 결과 미세 손상이 발견",www.newsis.com,2026-04-24T17:36:00,김한홀,INJURY_ROSTER,,1.0,,김한홀,True,롯데 손호영이 허벅지 부상으로 1군에서 제외됐다.,김한홀,negative,neutral,True,"롯데 vs HT (원정) 0-4 패 | 결승타: 김도영(7회) | 홈런: 김도영7호, 김도영8호 | 타자 키플레이어: 김도영(HT), 고종욱(HT), 박재현(HT) | 투수 키플레이어: 올러(HT), 비슬리(롯데), 이영재(롯데)"
1378,"롯데 손호영, 허벅지 부상으로 1군 제외…SSG 전영준, 허리 염좌로 이탈","여기에 윤동희, 김민성이 부진으로 2군에 내려갔고, 붙박이 리드오프 황성빈도 허벅지 부상으로 이탈했다. 부상 정도가 심각하지 않은 것이 롯데로서는 위안이다. 관계자는 ""손호영이 일주일 동안 휴식이 필요하다는",www.newsis.com,2026-04-24T17:36:00,윤동희,INJURY_ROSTER,,1.0,,김민성;윤동희,True,윤동희가 부진으로 2군에 내려갔다.,윤동희,negative,negative,True,"롯데 vs HT (원정) 0-4 패 | 결승타: 김도영(7회) | 홈런: 김도영7호, 김도영8호 | 타자 키플레이어: 김도영(HT), 고종욱(HT), 박재현(HT) | 투수 키플레이어: 올러(HT), 비슬리(롯데), 이영재(롯데)"
1379,"롯데 손호영, 허벅지 부상으로 1군 제외…SSG 전영준, 허리 염좌로 이탈","여기에 윤동희, 김민성이 부진으로 2군에 내려갔고, 붙박이 리드오프 황성빈도 허벅지 부상으로 이탈했다. 부상 정도가 심각하지 않은 것이 롯데로서는 위안이다. 관계자는 ""손호영이 일주일 동안 휴식이 필요하다는",www.newsis.com,2026-04-24T17:36:00,윤동희,INJURY_ROSTER,,1.0,,김민성;윤동희,True,윤동희가 부진으로 2군에 내려갔다.,윤동희,negative,negative,True,"롯데 vs HT (원정) 0-4 패 | 결승타: 김도영(7회) | 홈런: 김도영7호, 김도영8호 | 타자 키플레이어: 김도영(HT), 고종욱(HT), 박재현(HT) | 투수 키플레이어: 올러(HT), 비슬리(롯데), 이영재(롯데)"
1380,“즉시 전력감” 기대했지만… KBO에서 흔들리는 NPB 투수들,"롯데 쿄야마 마사야(28)도 부진 끝에 19일 2군행을 통보받았다. NPB에서 9시즌 동안 활약하며 1,000이닝 이상을 소화한 경험으로 주목받았지만, 8경기에서 9이닝 8실점, 평균자책점 7.00에 그쳤다. 두산 ",www.hankookilbo.com,2026-04-24T16:01:00,쿄야마,ETC,INJURY_ROSTER,0.9,,쿄야마,True,롯데 쿄야마가 부진으로 2군행을 통보받았다.,쿄야마,negative,negative,True,"롯데 vs HT (원정) 0-4 패 | 결승타: 김도영(7회) | 홈런: 김도영7호, 김도영8호 | 타자 키플레이어: 김도영(HT), 고종욱(HT), 박재현(HT) | 투수 키플레이어: 올러(HT), 비슬리(롯데), 이영재(롯데)"
1381,“즉시 전력감” 기대했지만… KBO에서 흔들리는 NPB 투수들,"롯데 쿄야마 마사야(28)도 부진 끝에 19일 2군행을 통보받았다. NPB에서 9시즌 동안 활약하며 1,000이닝 이상을 소화한 경험으로 주목받았지만, 8경기에서 9이닝 8실점, 평균자책점 7.00에 그쳤다. 두산 ",www.hankookilbo.com,2026-04-24T16:01:00,쿄야마,ETC,INJURY_ROSTER,0.9,,쿄야마,True,롯데 쿄야마가 부진으로 2군행을 통보받았다.,쿄야마,negative,negative,True,"롯데 vs HT (원정) 0-4 패 | 결승타: 김도영(7회) | 홈런: 김도영7호, 김도영8호 | 타자 키플레이어: 김도영(HT), 고종욱(HT), 박재현(HT) | 투수 키플레이어: 올러(HT), 비슬리(롯데), 이영재(롯데)"
1382,'2루타-적시타-투런 홈런' 롯데에 희망 안기나? '부진 끝 2군행' 윤동희...,부진 끝에 2군으로 내려간 윤동희(롯데 자이언츠)가 경기력을 되찾고 팀 타선에 다시 힘을 보탤 수... 1회 첫 타석부터 KIA 선발 최건희를 상대로 우중간 2루타를 날린 윤동희는 김민성의 진루타와 조민영의...,www.sportalkorea.com,2026-04-24T15:30:00,김민성,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,김민성;윤동희,True,윤동희가 2군에서 경기력을 되찾을 수 있을지 주목된다.,김민성,negative,neutral,True,"롯데 vs HT (원정) 0-4 패 | 결승타: 김도영(7회) | 홈런: 김도영7호, 김도영8호 | 타자 키플레이어: 김도영(HT), 고종욱(HT), 박재현(HT) | 투수 키플레이어: 올러(HT), 비슬리(롯데), 이영재(롯데)"
1383,'2루타-적시타-투런 홈런' 롯데에 희망 안기나? '부진 끝 2군행' 윤동희...,부진 끝에 2군으로 내려간 윤동희(롯데 자이언츠)가 경기력을 되찾고 팀 타선에 다시 힘을 보탤 수... 1회 첫 타석부터 KIA 선발 최건희를 상대로 우중간 2루타를 날린 윤동희는 김민성의 진루타와 조민영의...,www.sportalkorea.com,2026-04-24T15:30:00,김민성,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,김민성;윤동희,True,윤동희가 2군에서 경기력을 되찾을 수 있을지 주목된다.,김민성,negative,neutral,True,"롯데 vs HT (원정) 0-4 패 | 결승타: 김도영(7회) | 홈런: 김도영7호, 김도영8호 | 타자 키플레이어: 김도영(HT), 고종욱(HT), 박재현(HT) | 투수 키플레이어: 올러(HT), 비슬리(롯데), 이영재(롯데)"
1384,'2루타-적시타-투런 홈런' 롯데에 희망 안기나? '부진 끝 2군행' 윤동희...,부진 끝에 2군으로 내려간 윤동희(롯데 자이언츠)가 경기력을 되찾고 팀 타선에 다시 힘을 보탤 수 있을까. 윤동희는 24일 경남 김해 상동야구장에서 열린 2026 메디힐 KBO 퓨처스리그 KIA 타이거즈와의 홈경기에,www.sportalkorea.com,2026-04-24T15:30:00,윤동희,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,윤동희,True,윤동희가 2군에서 경기력을 되찾을 수 있을지 주목된다.,윤동희,negative,neutral,True,"롯데 vs HT (원정) 0-4 패 | 결승타: 김도영(7회) | 홈런: 김도영7호, 김도영8호 | 타자 키플레이어: 김도영(HT), 고종욱(HT), 박재현(HT) | 투수 키플레이어: 올러(HT), 비슬리(롯데), 이영재(롯데)"
1385,'2루타-적시타-투런 홈런' 롯데에 희망 안기나? '부진 끝 2군행' 윤동희...,부진 끝에 2군으로 내려간 윤동희(롯데 자이언츠)가 경기력을 되찾고 팀 타선에 다시 힘을 보탤 수 있을까. 윤동희는 24일 경남 김해 상동야구장에서 열린 2026 메디힐 KBO 퓨처스리그 KIA 타이거즈와의 홈경기에,www.sportalkorea.com,2026-04-24T15:30:00,윤동희,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,윤동희,True,윤동희가 2군에서 경기력을 되찾을 수 있을까?,윤동희,negative,neutral,True,"롯데 vs HT (원정) 0-4 패 | 결승타: 김도영(7회) | 홈런: 김도영7호, 김도영8호 | 타자 키플레이어: 김도영(HT), 고종욱(HT), 박재현(HT) | 투수 키플레이어: 올러(HT), 비슬리(롯데), 이영재(롯데)"
1386,"""롯데는 가족이죠"" 바쁜 배우 스케줄에 본방 못 봐도 하이라이트 사수!...","최준용에게 시구 지도를 받는 과정에서도 롯데 팬들과 소통했다. 정우는 ""시구 연습을 관객분들이랑 거의 같이했다. 그런데 부산 팬, 특히 롯데 팬분들은 사실 가족 같아서 좋았다. 우리 가족들도 야구를 좋아하는",www.starnewskorea.com,2026-04-24T13:06:00,최준용,INTERVIEW,,0.9,,최준용,True,최준용이 롯데 팬들과 소통하며 시구 연습을 했다.,최준용,positive,positive,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1387,"구창모 조용하지만 강한 145km, 안우진 그냥 강한 157km…한국야구는 두...","이호준 감독도 구창모도 굳이 스피드업에 신경을 안 쓴다. 부상 위험도 있고, 지금의 스피드로도 충분히... 12일 고척 롯데 자이언츠전서 1이닝 1피안타 1탈삼진 1볼넷 무실점, 18일 수원 KT 위즈전서 2이닝 2",www.mydaily.co.kr,2026-04-24T13:00:00,이호준,INJURY_ROSTER,,1.0,,이호준,True,이호준 감독은 구창모의 스피드에 신경 쓰지 않는다.,이호준,positive,neutral,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1388,"NC 미래들 왜 벌써 기대되나…박민우-나성범처럼, '특급 루키' 신재인-고...",이호준 감독도 “참 운이 잘 맞아 떨어지는 선수”라고 했다. 실제로 지난해 일본 오키나와 마무리캠프... 신재인은 지난 1일 창원 롯데전 8회 정철원을 상대로 투런 홈런을 터뜨리면서 18세 9개월 4일로 최연소 홈런,www.osen.co.kr,2026-04-24T09:51:00,이호준,ETC,,0.0,"GPT call failed: Incomplete GPT batch response. Missing indexes: [1875, 1876, 1877, 1878, 1879, 1880, 1881, 1882]",이호준;정철원,True,신재인이 롯데전에서 최연소 홈런 기록을 세웠다.,이호준,positive,neutral,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1389,"NC 미래들 왜 벌써 기대되나…박민우-나성범처럼, '특급 루키' 신재인-고...","신재인은 지난 1일 창원 롯데전 8회 정철원을 상대로 투런 홈런을 터뜨리면서 18세 9개월 4일로 최연소 홈런 기록을 세웠다. 신재인은 이 홈런이 데뷔 첫 안타였는데, 고졸 신인으로 데뷔 첫 안타를 홈런으로 장식한.",www.osen.co.kr,2026-04-24T09:51:00,정철원,ETC,,0.0,"GPT call failed: Incomplete GPT batch response. Missing indexes: [1875, 1876, 1877, 1878, 1879, 1880, 1881, 1882]",정철원,True,신재인이 롯데전에서 데뷔 첫 안타를 홈런으로 장식했다.,정철원,positive,neutral,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1390,"NC 미래들 왜 벌써 기대되나…박민우-나성범처럼, '특급 루키' 신재인-고...","신재인은 지난 1일 창원 롯데전 8회 정철원을 상대로 투런 홈런을 터뜨리면서 18세 9개월 4일로 최연소 홈런 기록을 세웠다. 신재인은 이 홈런이 데뷔 첫 안타였는데, 고졸 신인으로 데뷔 첫 안타를 홈런으로 장식한.",www.osen.co.kr,2026-04-24T09:51:00,정철원,ETC,,0.0,"GPT call failed: Incomplete GPT batch response. Missing indexes: [1875, 1876, 1877, 1878, 1879, 1880, 1881, 1882]",정철원,True,신재인이 롯데전에서 최연소 홈런 기록을 세웠다.,정철원,positive,neutral,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1391,‘스윕패 NO’ 돌아온 다이노스! 구창모 6이닝 1실점+장단 15안타 폭발…...,NC 선수단이 2일 창원NC파크에서 열린 2026 KBO리그 롯데전에서 승리한 뒤 이호준 감독(오른쪽)과 하이파이브를 나누고 있다. 사진 | NC 다이노스 최근 들쑥날쑥한 흐름 속에서 얻어낸 값진 승리다. 그는 “공,www.sportsseoul.com,2026-04-24T09:44:00,이호준,ETC,,0.0,"GPT call failed: Incomplete GPT batch response. Missing indexes: [1875, 1876, 1877, 1878, 1879, 1880, 1881, 1882]",이호준,True,이호준 감독이 롯데전에서 승리한 NC 선수단과 하이파이브를 했다.,이호준,negative,neutral,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1392,[스타in고척] NC 이호준 감독 웃게 만든 박민우-고준휘 '신구' 듀오,"NC 박민우가 지난 2일 창원 NC파크에서 열린 2026 KBO리그 정규시즌 경기에서 롯데를 상대로 안타를 친 후... [사진=NC 다이노스] NC 이호준 감독은 ""타선이 초반부터 점수를 만들어 경기를 주도",www.newspim.com,2026-04-24T07:52:00,이호준,MATCH_RELATED,ETC,0.9,,이호준,True,이호준 감독이 롯데를 상대로 타선의 점수 주도에 만족했다.,이호준,negative,neutral,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1393,[2026 프로야구 삼진과 홈런 사이] 보쉴리 5연승 도전…kt 위즈-SSG 랜더...,"<프로야구 주말 3연전 경기 장소와 일정> 인천 문학, kt 보쉴리(4승 0.78) 대 SSG 김건우(2승, 5,00) 잠실 구장, LG 임찬규(1패, 6.52)대 두산 최승용(2패, 4.95) 광주 구장",www.newsian.co.kr,2026-04-24T06:58:00,비슬리,ETC,,0.9,,,True,롯데가 두산을 상대로 6-1로 승리했다.,전민재;카메론,positive,,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1394,2연속 GG 수상자는 다르네…변하지 않는 팀의 중심 오스틴·레이예스,"롯데는 전준우(39·타율 0.203), 윤동희(23·타율 0.190) 등의 타격 페이스가 침체하다. 주축타자들이 부진하다 보니 타선의 흐름이 좋지 못하다. 타선의 한 축을 맡은 오스틴과 레이예스가 타선에 부족한 부분",sports.donga.com,2026-04-24T06:11:00,윤동희,PERFORMANCE_ANALYSIS,,0.9,,레이예스;윤동희;전준우,True,롯데의 타선이 부진하며 윤동희의 타격 페이스가 침체됐다.,윤동희,negative,negative,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1395,2연속 GG 수상자는 다르네…변하지 않는 팀의 중심 오스틴·레이예스,"롯데는 전준우(39·타율 0.203), 윤동희(23·타율 0.190) 등의 타격 페이스가 침체하다. 주축타자들이 부진하다 보니 타선의 흐름이 좋지 못하다. 타선의 한 축을 맡은 오스틴과 레이예스가 타선에 부족한 부분",sports.donga.com,2026-04-24T06:11:00,윤동희,PERFORMANCE_ANALYSIS,,0.9,,레이예스;윤동희;전준우,True,롯데의 타선이 부진하며 윤동희의 타격 페이스가 침체됐다.,윤동희,negative,negative,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1396,'계약금 8000만원' 19살 신인 역사적 홈런→44년 전 KBO 원년 '학다리 1루...,이호준(50) NC 감독의 아쉬워하는 듯한 표정이 중계 화면에 잡혔다. 이어진 9구째 시속 142㎞ 슬라이더에... 그 다음은 1998년 롯데의 조경환(54)이었다. 일반적으로는 이 3가지를 한 경기에서 모두 기록하,www.starnewskorea.com,2026-04-24T04:00:00,이호준,TRANSACTION_CONTRACT,,1.0,,이호준,True,롯데가 두산을 상대로 6-1로 승리했다.,전민재;카메론,positive,,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1397,"2군에서도 실점, 진짜 퇴출 1호 되려나…‘볼넷-안타-안타’ 日 쿄야마...","병살타, 곽동효의 삼진 아웃으로 추가 득점은 무산됐다. KIA는 7회 박종혁의 솔로 홈런으로 5-2로 따라갔다. 롯데는 7회말 선두타자 조민영이 솔로 홈런을 터뜨렸고, 김민성의 2루타와 김현도의 2루타로 7-2를 만",www.osen.co.kr,2026-04-24T01:11:00,김민성,PERFORMANCE_ANALYSIS,,0.9,,김민성;쿄야마,True,롯데가 두산을 상대로 6-1로 승리했다.,김민성,positive,neutral,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
1398,"2군에서도 실점, 진짜 퇴출 1호 되려나…‘볼넷-안타-안타’ 日 쿄야마...","병살타, 곽동효의 삼진 아웃으로 추가 득점은 무산됐다. KIA는 7회 박종혁의 솔로 홈런으로 5-2로 따라갔다. 롯데는 7회말 선두타자 조민영이 솔로 홈런을 터뜨렸고, 김민성의 2루타와 김현도의 2루타로 7-2를 만",www.osen.co.kr,2026-04-24T01:11:00,김민성,PERFORMANCE_ANALYSIS,,0.9,,김민성;쿄야마,True,롯데가 두산을 상대로 6-1로 승리했다.,김민성,positive,neutral,True,"롯데 vs 두산 (홈) 6-1 승 | 결승타: 전민재(2회) | 홈런: 카메론5호 | 타자 키플레이어: 전민재(롯데), 신윤후(롯데), 손성빈(롯데) | 투수 키플레이어: 로드리게스(롯데), 현도훈(롯데), 박정민(롯데)"
